id,order_id,product_id,qty,unit_price,discount
112327,41864,679,6,256.72,40.67
112328,41865,634,3,439.33,18.48
112329,41865,34,9,195.56,122.44
112330,41865,445,5,434.36,15.28
112331,41866,654,20,295.88,63.59
112332,41866,211,22,79.86,83.9
112333,41866,159,34,111.89,304.95
112334,41866,733,46,253.63,414.17
112335,41867,549,23,472.54,1379.32
112336,41867,654,30,125.68,512.3
112337,41867,24,12,400.5,27.3
112338,41867,197,27,453.31,119.47
112339,41868,443,50,26.83,134.27
112340,41869,453,47,37.65,108.68
112341,41869,108,6,301.3,211.48
112342,41869,572,25,90.22,247.46
112343,41869,291,21,362.24,130.42
112344,41870,435,15,380.86,285.6
112345,41870,691,32,194.39,860.93
112346,41871,410,21,308.7,302.36
112347,41871,51,36,382.51,661.02
112348,41871,420,15,354.72,286.29
112349,41872,173,30,180.28,366.83
112350,41872,759,9,488.68,579.17
112351,41872,728,27,466.58,665.42
112352,41872,40,35,266.58,470.3
112353,41873,201,25,204.94,35.07
112354,41874,44,8,346.06,25.92
112355,41874,406,37,213.26,44.11
112356,41874,331,11,330.13,486.95
112357,41874,460,16,286.5,456.81
112358,41875,558,6,326.56,157.23
112359,41875,468,23,362.73,174.57
112360,41876,714,33,328.52,177.91
112361,41876,73,46,216.24,814.79
112362,41877,501,39,61.04,197.1
112363,41878,715,3,274.38,65.57
112364,41878,764,22,124.09,137.76
112365,41879,496,15,411.23,899.23
112366,41880,148,19,152.41,70.22
112367,41880,764,38,337.04,1819.32
112368,41880,681,8,454.85,88.96
112369,41880,496,16,458.02,453.18
112370,41880,632,27,382.94,495.95
112371,41881,73,23,271.38,359.84
112372,41881,175,28,479.52,1906.17
112373,41881,23,22,116.74,23.56
112374,41881,416,49,253.77,770.71
112375,41882,291,1,348.32,9.35
112376,41882,387,41,496.01,1056.45
112377,41883,26,45,499.06,311.42
112378,41883,754,49,61.51,83.05
112379,41884,780,26,344.28,3582.83
112380,41884,438,5,336.3,51.74
112381,41884,609,35,207.96,2649.03
112382,41885,626,40,317.83,1708.48
112383,41886,135,14,69.79,24.14
112384,41886,690,50,39.61,42.91
112385,41886,173,40,100.06,322.24
112386,41887,45,26,10.53,17.06
112387,41888,488,16,448.69,757.99
112388,41889,119,7,334.69,173.33
112389,41889,142,15,197.31,353.33
112390,41889,423,32,38.45,180.72
112391,41890,640,17,398.95,2426.6
112392,41890,265,30,239.1,64.98
112393,41890,48,9,232.35,106.57
112394,41890,588,21,222.18,101.7
112395,41890,414,34,479.67,1206.27
112396,41891,751,13,358.19,80.45
112397,41891,657,43,337.88,1170.44
112398,41891,332,18,344.46,927.07
112399,41892,743,36,294.45,894.28
112400,41892,73,45,99.87,97.43
112401,41893,774,11,452.1,181.12
112402,41893,481,32,473.49,1816.62
112403,41893,48,11,62.37,44.52
112404,41894,46,47,290.92,997.98
112405,41894,642,27,126.53,37.39
112406,41894,68,7,200.15,177.38
112407,41894,207,35,33.18,97.29
112408,41895,32,13,188.99,352.0
112409,41895,511,34,173.63,342.4
112410,41895,87,9,487.46,614.88
112411,41896,659,49,440.34,523.34
112412,41896,727,48,22.06,61.3
112413,41896,137,33,479.17,1162.54
112414,41896,669,46,454.98,267.41
112415,41896,593,12,383.88,252.57
112416,41896,773,13,51.3,60.7
112417,41897,780,5,247.47,148.71
112418,41898,134,25,106.56,81.62
112419,41898,27,50,322.42,1088.74
112420,41899,561,16,364.61,750.44
112421,41900,206,24,100.12,357.76
112422,41900,187,44,70.7,457.38
112423,41901,196,6,152.08,51.95
112424,41901,516,5,445.48,176.15
112425,41902,374,47,105.02,2263.89
112426,41902,168,6,388.4,1187.06
112427,41902,797,50,283.33,1678.19
112428,41903,748,36,391.35,891.48
112429,41903,783,23,319.96,400.39
112430,41904,792,42,395.86,1202.67
112431,41904,18,25,70.15,205.35
112432,41905,736,20,406.36,969.5
112433,41905,235,34,113.79,493.91
112434,41905,467,17,9.43,10.77
112435,41906,671,40,385.05,2163.48
112436,41907,668,6,379.67,337.74
112437,41908,773,48,452.08,2125.51
112438,41908,668,47,201.78,163.15
112439,41909,89,6,371.98,130.36
112440,41910,318,7,360.83,80.18
112441,41910,692,14,337.67,564.51
112442,41910,232,38,386.76,1899.41
112443,41910,387,48,378.44,940.0
112444,41911,12,29,221.94,378.44
112445,41911,100,50,205.12,1133.2
112446,41912,673,47,71.56,218.6
112447,41912,20,31,110.47,85.57
112448,41913,560,13,115.6,39.18
112449,41913,440,25,281.27,605.45
112450,41914,711,10,265.24,156.51
112451,41914,748,41,225.27,1115.68
112452,41915,389,12,227.08,249.03
112453,41915,65,17,336.34,542.18
112454,41915,217,39,268.81,465.51
112455,41915,617,23,406.81,92.33
112456,41916,303,46,151.09,288.46
112457,41916,396,50,165.07,1094.99
112458,41916,84,22,38.89,3.27
112459,41917,238,28,26.98,112.2
112460,41917,339,42,48.59,35.04
112461,41918,216,33,198.96,173.64
112462,41918,562,37,166.47,73.54
112463,41919,694,24,209.75,570.7
112464,41919,608,19,222.16,552.42
112465,41920,130,45,353.92,1676.61
112466,41920,432,34,47.0,47.0
112467,41920,63,14,141.49,171.86
112468,41921,204,13,228.24,233.43
112469,41921,413,49,263.37,1092.92
112470,41922,594,50,322.58,2036.46
112471,41922,697,35,274.48,516.11
112472,41922,399,36,184.57,487.04
112473,41923,357,25,494.13,1550.05
112474,41923,44,5,168.49,70.94
112475,41924,397,9,153.74,685.31
112476,41924,322,35,424.95,1332.72
112477,41924,89,50,428.08,11506.77
112478,41925,226,35,218.61,150.38
112479,41926,190,33,356.56,57.12
112480,41926,91,7,135.6,14.11
112481,41926,687,33,87.59,49.32
112482,41927,83,4,141.35,66.65
112483,41927,717,35,187.84,491.86
112484,41927,509,49,408.94,2597.23
112485,41927,386,45,62.12,331.34
112486,41928,78,48,358.8,2436.6
112487,41928,538,48,290.36,899.96
112488,41929,556,23,188.84,261.83
112489,41929,564,24,161.23,138.44
112490,41929,218,43,86.15,117.91
112491,41930,499,7,84.2,87.85
112492,41931,662,45,432.8,2725.63
112493,41931,492,46,141.63,131.93
112494,41932,269,40,322.04,1097.91
112495,41932,315,39,57.93,219.11
112496,41932,423,12,41.12,1.74
112497,41933,415,23,148.14,496.2
112498,41933,19,14,324.98,133.54
112499,41933,361,47,100.41,484.73
112500,41933,435,47,210.29,1002.18
112501,41933,207,6,369.49,50.63
112502,41934,374,3,494.16,101.95
112503,41934,635,8,138.77,147.08
112504,41935,12,29,65.69,149.17
112505,41935,781,17,467.78,1004.64
112506,41935,535,47,319.29,1368.23
112507,41936,295,38,8.68,4.58
112508,41936,322,38,417.43,1113.89
112509,41936,93,40,44.21,120.74
112510,41937,17,40,109.39,362.6
112511,41937,173,34,46.79,166.96
112512,41937,2,37,322.21,940.7
112513,41938,626,34,311.87,478.95
112514,41939,494,29,295.1,99.29
112515,41939,151,49,367.25,361.13
112516,41939,509,25,143.1,146.59
112517,41940,313,10,264.67,373.17
112518,41940,142,25,258.14,255.64
112519,41941,384,23,298.36,559.42
112520,41941,161,41,400.16,1946.6
112521,41942,766,44,396.32,1806.7
112522,41943,367,11,136.53,224.79
112523,41943,393,48,202.2,14.76
112524,41944,592,32,37.35,106.5
112525,41944,204,4,156.68,71.89
112526,41944,304,49,120.02,170.5
112527,41944,626,29,475.05,1412.12
112528,41944,88,16,381.27,36.44
112529,41945,31,16,401.31,63.26
112530,41945,511,39,461.8,2618.87
112531,41945,758,7,204.4,187.5
112532,41945,711,8,327.48,51.57
112533,41946,286,25,448.83,817.05
112534,41947,190,31,386.71,350.91
112535,41947,515,26,122.13,232.63
112536,41948,196,4,37.71,8.56
112537,41948,738,35,468.25,2092.73
112538,41948,314,3,361.27,12.06
112539,41948,632,43,141.94,456.74
112540,41949,766,38,305.65,1270.57
112541,41949,402,18,255.38,200.74
112542,41949,541,6,496.95,68.21
112543,41949,357,11,284.0,361.66
112544,41950,559,4,92.78,31.4
112545,41950,368,24,319.47,86.2
112546,41951,263,24,128.23,433.19
112547,41951,605,22,461.48,1274.16
112548,41952,201,41,105.93,307.23
112549,41952,45,47,399.23,2132.29
112550,41953,361,5,347.92,168.33
112551,41953,70,18,194.84,412.17
112552,41953,35,24,256.57,3.86
112553,41954,466,42,355.63,1304.77
112554,41954,578,13,425.14,529.03
112555,41954,266,26,363.41,1311.57
112556,41954,57,32,309.83,352.56
112557,41955,605,47,383.61,1520.32
112558,41955,573,7,327.89,151.89
112559,41956,114,45,106.79,394.2
112560,41957,8,32,413.57,1240.47
112561,41957,355,49,430.63,2356.05
112562,41957,576,6,64.78,18.5
112563,41957,560,20,487.29,832.33
112564,41958,758,7,365.8,99.23
112565,41958,58,48,275.97,1474.44
112566,41958,399,42,255.84,327.82
112567,41959,279,31,445.43,896.49
112568,41959,575,43,233.19,1226.76
112569,41959,547,31,340.98,1390.81
112570,41959,49,1,13.69,1.31
112571,41960,165,1,183.48,4.12
112572,41960,211,42,10.96,12.47
112573,41960,729,23,97.57,110.51
112574,41960,353,3,154.91,57.5
112575,41960,502,6,265.24,134.56
112576,41961,747,29,125.87,350.3
112577,41961,604,40,464.21,1123.84
112578,41961,624,29,35.85,25.68
112579,41962,392,25,210.61,703.01
112580,41963,90,38,21.83,13.62
112581,41963,500,34,267.48,1214.8
112582,41963,271,30,75.55,91.57
112583,41963,123,21,18.29,17.59
112584,41964,503,32,257.76,970.82
112585,41964,398,50,412.47,1552.64
112586,41964,680,35,304.0,220.06
112587,41965,542,6,128.48,36.42
112588,41965,638,12,277.55,276.87
112589,41965,788,26,374.69,263.67
112590,41965,429,35,413.92,1901.96
112591,41966,438,17,296.94,82.85
112592,41966,229,17,238.22,433.86
112593,41966,381,27,93.41,85.91
112594,41966,98,7,351.36,10.94
112595,41967,788,24,71.32,57.06
112596,41967,178,19,253.8,166.83
112597,41968,126,24,444.1,301.32
112598,41969,25,44,261.68,242.28
112599,41969,119,40,383.24,1812.93
112600,41969,412,10,431.5,247.55
112601,41970,413,39,183.26,460.88
112602,41970,522,50,124.52,321.96
112603,41971,749,35,408.2,2102.85
112604,41972,359,26,489.27,490.02
112605,41973,569,20,253.51,272.05
112606,41974,632,2,308.03,20.43
112607,41974,139,23,134.32,208.97
112608,41974,178,25,272.77,694.94
112609,41974,666,21,167.35,293.43
112610,41975,60,2,270.73,11.31
112611,41975,623,24,345.63,451.44
112612,41975,554,29,213.26,864.81
112613,41975,602,44,358.26,1864.08
112614,41976,307,2,445.32,96.33
112615,41977,540,3,60.98,0.43
112616,41977,737,39,431.0,2351.1
112617,41977,769,10,37.13,7.25
112618,41978,627,46,459.69,1257.31
112619,41978,478,14,232.32,241.15
112620,41979,460,18,442.35,90.91
112621,41979,683,44,98.31,320.24
112622,41979,2,40,37.13,41.29
112623,41980,427,14,197.0,113.3
112624,41980,669,44,27.75,104.9
112625,41981,363,32,404.1,1721.96
112626,41981,19,48,358.48,782.29
112627,41981,36,38,230.18,535.26
112628,41981,333,45,369.4,1177.63
112629,41982,687,14,373.2,620.88
112630,41982,736,21,149.19,401.58
112631,41982,69,40,222.1,425.83
112632,41982,284,8,161.24,146.6
112633,41982,458,13,196.41,338.85
112634,41983,369,15,75.85,105.29
112635,41983,127,6,97.19,9.91
112636,41983,318,1,285.49,33.87
112637,41983,688,29,130.5,323.33
112638,41984,474,32,492.86,1895.86
112639,41985,453,48,17.85,91.04
112640,41985,550,25,486.63,1324.31
112641,41986,411,8,31.75,22.79
112642,41987,472,11,275.27,12.3
112643,41988,154,27,66.69,66.85
112644,41988,779,20,154.37,462.81
112645,41988,585,8,83.31,66.76
112646,41988,162,14,87.38,69.3
112647,41989,629,42,232.22,499.16
112648,41989,236,9,57.32,68.7
112649,41990,477,20,196.98,441.58
112650,41990,68,9,15.47,0.96
112651,41991,84,39,456.69,461.93
112652,41991,167,1,227.48,29.64
112653,41991,733,26,107.82,93.95
112654,41991,200,7,69.23,46.46
112655,41992,694,13,413.18,805.32
112656,41992,645,50,356.79,1940.16
112657,41993,501,44,35.4,86.45
112658,41993,516,49,127.68,830.77
112659,41994,614,33,337.59,1401.19
112660,41994,389,34,470.86,1384.05
112661,41994,790,46,354.23,150.6
112662,41994,590,15,390.17,856.17
112663,41994,353,13,282.69,390.5
112664,41995,784,20,229.66,377.23
112665,41995,729,47,113.14,267.05
112666,41995,240,25,327.77,917.18
112667,41995,68,34,209.44,487.74
112668,41995,255,47,311.9,1617.35
112669,41996,529,48,256.18,1056.3
112670,41996,66,27,419.46,655.73
112671,41996,323,5,237.15,8.39
112672,41996,384,15,498.84,361.11
112673,41997,18,45,33.44,143.13
112674,41997,757,36,490.65,2232.07
112675,41998,513,6,348.01,249.42
112676,41998,186,13,283.52,220.32
112677,41999,665,20,142.55,221.34
112678,41999,410,42,493.87,2132.31
112679,42000,683,38,160.05,407.27
112680,42000,729,4,378.13,37.62
112681,42000,658,5,339.27,135.35
112682,42000,717,12,382.86,578.08
112683,42001,56,42,145.65,393.63
112684,42001,253,16,91.3,90.46
112685,42001,48,46,441.41,665.85
112686,42001,104,32,409.64,696.91
112687,42001,186,10,202.51,263.9
112688,42002,175,32,354.91,742.53
112689,42002,290,22,107.59,100.84
112690,42002,704,17,354.37,225.63
112691,42002,615,20,318.27,893.8
112692,42002,386,42,252.6,899.52
112693,42003,225,27,390.8,474.71
112694,42003,622,37,484.33,1396.56
112695,42004,771,23,5.61,6.27
112696,42005,424,26,124.33,375.16
112697,42005,11,35,483.69,1003.69
112698,42006,572,36,136.53,2856.34
112699,42006,439,14,241.47,139.01
112700,42006,245,37,46.08,151.83
112701,42006,81,2,411.34,79.77
112702,42006,669,6,406.81,946.93
112703,42007,27,22,14.51,24.06
112704,42007,762,21,143.56,139.04
112705,42008,187,11,248.16,284.05
112706,42008,381,22,33.35,14.07
112707,42009,438,9,77.76,56.35
112708,42009,625,12,282.47,56.1
112709,42010,253,36,345.84,551.53
112710,42010,449,36,439.33,1602.41
112711,42011,269,14,174.16,17.2
112712,42011,110,14,37.86,7.71
112713,42011,716,37,13.33,32.49
112714,42011,138,7,225.03,24.39
112715,42012,346,25,404.21,1366.96
112716,42012,59,21,82.83,98.04
112717,42012,169,34,326.29,1475.29
112718,42012,122,46,160.94,1054.2
112719,42013,697,47,179.51,543.04
112720,42014,166,15,58.78,12.07
112721,42015,216,23,17.06,53.67
112722,42016,318,35,205.37,913.06
112723,42016,199,18,339.16,56.67
112724,42017,14,3,380.18,136.08
112725,42017,249,38,7.62,43.22
112726,42018,71,36,52.4,14.77
112727,42018,92,28,112.14,73.03
112728,42018,354,38,330.73,1391.82
112729,42018,426,9,102.79,0.15
112730,42019,247,3,454.97,139.37
112731,42019,311,7,301.12,186.41
112732,42020,81,44,169.45,1107.23
112733,42020,344,48,494.05,943.96
112734,42020,626,23,419.08,831.11
112735,42020,287,50,16.11,90.98
112736,42021,343,21,25.84,44.31
112737,42021,368,10,410.0,12.44
112738,42021,751,30,43.54,67.48
112739,42021,95,37,281.98,349.16
112740,42021,137,5,355.63,124.47
112741,42021,354,48,471.43,1866.72
112742,42022,22,21,25.86,43.44
112743,42022,501,22,307.14,130.02
112744,42022,61,36,421.63,19.08
112745,42022,641,24,58.08,151.39
112746,42023,1,3,199.65,327.54
112747,42023,519,27,187.84,332.45
112748,42023,80,34,364.87,265.34
112749,42023,487,26,25.49,381.49
112750,42023,72,10,134.44,84.64
112751,42024,440,29,74.09,10.22
112752,42024,198,9,74.04,68.4
112753,42025,545,41,188.29,1017.77
112754,42026,743,50,230.38,528.57
112755,42026,38,19,390.56,680.23
112756,42027,438,48,124.12,37.51
112757,42027,219,3,313.29,3.66
112758,42027,459,40,191.16,1086.31
112759,42027,389,38,87.36,289.05
112760,42028,68,10,166.95,65.58
112761,42028,202,18,451.29,274.9
112762,42029,711,44,433.98,2721.27
112763,42029,456,32,121.43,438.6
112764,42029,735,6,279.21,67.9
112765,42029,289,18,436.11,179.5
112766,42030,526,30,41.99,20.07
112767,42030,93,43,396.23,496.73
112768,42030,174,33,364.29,329.81
112769,42030,201,19,194.49,235.93
112770,42030,782,44,11.61,29.44
112771,42031,66,46,164.11,142.01
112772,42031,699,16,153.83,129.31
112773,42032,290,42,62.22,35.56
112774,42033,399,17,104.37,220.91
112775,42033,348,34,456.51,391.32
112776,42033,242,31,144.81,252.75
112777,42034,555,19,328.53,296.1
112778,42034,168,17,466.13,88.26
112779,42034,409,2,411.01,6.93
112780,42035,288,30,63.45,69.38
112781,42035,391,12,37.98,17.37
112782,42035,56,27,215.23,82.84
112783,42036,510,28,477.77,959.02
112784,42036,30,13,377.79,668.65
112785,42036,442,27,364.06,1308.55
112786,42036,77,32,227.77,945.69
112787,42037,87,28,121.78,423.36
112788,42037,444,47,164.32,1091.16
112789,42037,601,7,357.78,211.09
112790,42037,606,12,13.38,4.12
112791,42037,380,19,438.24,628.37
112792,42037,714,8,462.15,13.73
112793,42038,491,34,423.94,1617.18
112794,42038,547,41,292.76,1647.02
112795,42039,326,8,396.02,386.55
112796,42039,660,31,71.52,202.86
112797,42040,626,36,154.05,402.62
112798,42040,297,28,245.97,445.12
112799,42041,21,46,238.79,1287.28
112800,42041,343,38,407.73,1203.96
112801,42042,622,21,90.47,235.47
112802,42042,286,27,456.7,315.21
112803,42042,772,36,416.28,2136.43
112804,42043,757,34,280.61,763.71
112805,42043,630,27,150.15,565.32
112806,42043,227,15,269.14,600.55
112807,42044,142,50,139.6,702.43
112808,42044,608,9,338.8,404.69
112809,42044,743,2,444.51,37.01
112810,42045,727,46,191.95,127.25
112811,42046,81,30,252.48,928.82
112812,42047,418,50,306.95,426.71
112813,42047,148,19,387.84,46.12
112814,42047,262,35,95.26,461.29
112815,42047,307,20,417.93,620.13
112816,42047,126,31,363.06,309.38
112817,42048,106,8,241.62,21.74
112818,42048,218,23,137.06,439.8
112819,42048,323,33,75.84,363.17
112820,42048,28,12,299.45,480.17
112821,42048,439,12,475.17,491.78
112822,42048,589,33,97.31,167.96
112823,42049,739,35,232.62,1106.59
112824,42049,32,33,86.65,125.04
112825,42049,258,18,12.32,1.26
112826,42049,49,36,362.08,1646.71
112827,42050,298,50,405.65,838.15
112828,42050,382,16,166.71,92.4
112829,42050,332,49,499.37,3379.54
112830,42051,22,17,483.45,446.9
112831,42051,693,17,174.99,274.89
112832,42051,331,11,61.59,44.39
112833,42052,229,7,477.27,366.56
112834,42052,173,13,39.07,60.51
112835,42052,603,20,69.7,61.16
112836,42053,14,38,222.33,951.83
112837,42053,59,20,471.5,115.67
112838,42054,665,49,145.02,540.69
112839,42054,773,2,381.58,45.37
112840,42055,369,8,417.11,257.13
112841,42055,647,29,312.92,573.41
112842,42056,409,25,236.36,734.79
112843,42056,575,42,296.83,959.76
112844,42056,316,45,408.75,1569.9
112845,42057,176,3,116.91,27.9
112846,42057,230,35,254.58,407.62
112847,42058,11,39,374.03,601.4
112848,42059,13,21,76.91,235.3
112849,42059,73,13,33.74,20.8
112850,42060,206,37,427.79,228.95
112851,42060,129,29,295.79,1042.26
112852,42060,255,25,488.46,1281.47
112853,42060,74,19,432.76,1091.54
112854,42060,655,48,423.36,2824.76
112855,42061,522,27,289.48,1147.24
112856,42061,281,29,180.82,491.44
112857,42062,198,44,95.4,201.83
112858,42062,130,2,263.93,51.6
112859,42062,538,1,399.77,47.11
112860,42063,55,48,493.02,3320.78
112861,42063,655,45,275.11,1510.51
112862,42064,203,36,226.65,23.08
112863,42065,76,5,458.95,303.13
112864,42065,246,11,260.26,22.19
112865,42065,127,41,226.53,830.53
112866,42066,368,17,158.28,313.95
112867,42066,63,18,179.76,15.76
112868,42066,208,46,389.37,591.69
112869,42067,239,35,92.55,329.05
112870,42067,77,48,377.93,2357.66
112871,42068,282,33,320.32,552.16
112872,42068,316,11,344.36,281.9
112873,42069,372,20,75.29,126.62
112874,42069,629,35,185.36,695.59
112875,42069,480,44,285.53,1849.12
112876,42069,184,30,427.03,1793.06
112877,42070,658,46,496.7,181.88
112878,42070,178,50,51.72,163.02
112879,42071,685,47,120.8,377.49
112880,42072,690,32,442.42,792.17
112881,42072,290,32,166.09,93.99
112882,42072,200,26,413.55,1329.23
112883,42072,621,2,42.08,2.38
112884,42072,291,8,488.4,234.49
112885,42073,306,23,438.4,894.4
112886,42074,224,11,245.55,177.58
112887,42074,744,34,241.49,759.32
112888,42075,589,33,459.73,344.94
112889,42075,182,43,297.72,1735.06
112890,42075,531,8,322.87,250.82
112891,42076,184,22,150.1,175.92
112892,42076,131,38,45.99,65.02
112893,42076,100,19,103.13,5.55
112894,42076,622,22,202.86,576.45
112895,42077,359,43,126.99,277.64
112896,42077,510,45,147.58,971.76
112897,42078,765,16,112.37,238.86
112898,42079,584,14,462.12,82.66
112899,42080,211,18,149.35,145.97
112900,42080,34,32,270.89,261.99
112901,42080,602,49,11.27,31.53
112902,42081,318,4,221.35,81.68
112903,42081,143,30,417.1,1102.33
112904,42081,682,34,444.21,728.45
112905,42082,547,4,60.06,21.22
112906,42082,768,19,234.39,337.89
112907,42083,308,33,17.2,54.79
112908,42084,410,38,60.42,114.44
112909,42084,350,12,58.48,59.11
112910,42085,462,6,303.59,80.34
112911,42085,227,23,67.7,206.15
112912,42085,51,25,364.4,1249.19
112913,42086,305,48,234.39,345.94
112914,42086,464,45,435.67,70.45
112915,42086,265,21,146.82,249.18
112916,42087,336,49,152.39,909.4
112917,42087,435,2,26.83,0.71
112918,42088,462,35,32.43,59.84
112919,42088,485,21,285.25,27.03
112920,42088,726,8,154.15,180.04
112921,42089,720,33,123.79,234.91
112922,42089,505,27,348.34,772.23
112923,42089,738,38,72.42,340.31
112924,42089,119,2,317.06,91.15
112925,42090,183,43,349.37,1939.05
112926,42090,273,22,436.03,1075.02
112927,42090,491,34,208.85,333.73
112928,42091,112,20,403.58,199.5
112929,42091,101,23,206.9,430.79
112930,42092,246,46,259.0,1348.26
112931,42093,645,12,330.63,505.91
112932,42093,302,12,92.91,78.23
112933,42093,376,44,346.43,130.98
112934,42093,528,8,154.8,173.18
112935,42094,363,10,280.07,258.19
112936,42095,373,30,222.85,450.88
112937,42096,516,13,387.88,283.93
112938,42096,604,3,179.54,73.01
112939,42097,219,19,455.05,212.51
112940,42097,650,6,35.31,0.3
112941,42097,306,41,264.37,1545.53
112942,42098,404,13,126.23,214.99
112943,42099,472,7,453.15,55.71
112944,42099,508,45,245.83,627.16
112945,42099,242,1,257.71,5.84
112946,42100,502,22,204.31,97.96
112947,42100,798,27,170.65,443.31
112948,42101,669,49,321.75,894.4
112949,42101,707,11,291.8,229.19
112950,42102,149,10,46.21,35.11
112951,42102,222,16,339.59,523.91
112952,42103,155,22,64.49,796.59
112953,42103,560,46,229.28,341.69
112954,42104,668,29,48.25,75.51
112955,42104,709,24,101.31,24.82
112956,42104,149,43,348.95,22.34
112957,42104,124,50,438.99,3054.84
112958,42105,542,29,470.38,1380.95
112959,42105,185,35,457.99,227.23
112960,42106,625,10,468.84,2325.55
112961,42106,256,12,327.49,110.5
112962,42106,693,35,57.82,1083.98
112963,42107,675,20,163.87,137.15
112964,42108,645,37,441.42,2.8
112965,42108,313,38,419.05,2186.02
112966,42108,381,13,34.67,10.72
112967,42108,205,28,477.45,8.52
112968,42109,40,44,436.51,457.93
112969,42109,457,9,396.19,316.29
112970,42109,612,24,425.55,470.77
112971,42109,357,43,498.48,1700.57
112972,42110,243,22,422.71,829.37
112973,42110,622,39,350.83,2027.34
112974,42110,223,12,478.06,664.7
112975,42111,446,5,482.11,277.22
112976,42111,625,46,430.74,16.64
112977,42112,137,44,21.84,63.84
112978,42112,401,3,338.83,75.12
112979,42112,60,7,267.09,247.87
112980,42113,637,40,240.55,936.64
112981,42113,240,3,429.32,42.83
112982,42113,525,16,159.03,83.04
112983,42113,737,32,399.94,190.43
112984,42114,666,35,140.15,39.07
112985,42115,646,22,311.09,18.3
112986,42115,466,30,189.01,741.68
112987,42116,644,20,373.51,448.22
112988,42117,730,50,64.96,245.41
112989,42117,432,27,168.05,476.05
112990,42118,767,37,284.37,1045.05
112991,42118,766,2,389.55,276.79
112992,42118,164,34,208.69,815.6
112993,42119,797,23,239.79,22.2
112994,42119,546,44,376.16,1281.6
112995,42119,673,10,460.94,592.43
112996,42120,332,49,61.4,414.67
112997,42120,430,47,491.74,3180.84
112998,42120,57,25,438.73,498.21
112999,42120,10,9,203.52,171.06
113000,42121,747,5,206.28,93.4
113001,42122,433,39,366.97,1198.9
113002,42122,68,27,151.88,120.9
113003,42122,54,46,422.44,2311.32
113004,42122,465,43,498.09,2127.8
113005,42122,628,4,256.06,26.24
113006,42123,11,27,255.83,867.22
113007,42123,650,39,409.84,119.99
113008,42123,504,41,222.26,868.64
113009,42123,602,49,228.24,334.99
113010,42123,317,1,303.91,36.73
113011,42124,763,7,37.77,8.51
113012,42124,547,9,167.11,133.8
113013,42124,152,28,43.19,57.53
113014,42124,690,18,49.57,32.87
113015,42125,394,7,384.14,224.85
113016,42125,304,18,21.85,20.53
113017,42125,516,49,366.69,122.31
113018,42126,241,43,188.25,779.44
113019,42126,604,40,157.95,681.45
113020,42127,657,2,281.33,41.45
113021,42127,15,2,361.75,0.56
113022,42128,403,50,150.45,647.59
113023,42128,578,43,396.98,1030.95
113024,42128,380,6,480.22,262.66
113025,42129,266,33,409.57,1891.98
113026,42129,537,5,197.4,74.54
113027,42130,179,48,168.13,303.3
113028,42130,126,44,236.77,228.09
113029,42131,297,24,314.69,1026.49
113030,42131,622,34,53.8,58.97
113031,42132,527,22,119.31,44.63
113032,42132,714,23,497.99,1358.14
113033,42132,249,39,170.33,284.55
113034,42132,671,4,170.21,86.8
113035,42132,756,13,376.39,62.43
113036,42133,776,20,256.14,397.01
113037,42133,289,46,419.84,604.21
113038,42134,423,20,370.07,188.75
113039,42134,56,46,194.09,650.89
113040,42134,259,39,274.11,152.37
113041,42135,263,38,27.95,67.09
113042,42135,609,9,134.61,95.71
113043,42136,613,16,53.06,34.03
113044,42136,107,43,108.58,342.88
113045,42136,484,50,21.91,51.31
113046,42136,696,4,6.78,0.29
113047,42137,657,42,257.01,1384.28
113048,42137,319,42,14.21,6.06
113049,42138,462,2,235.43,6.11
113050,42138,645,40,300.38,722.42
113051,42138,54,12,148.14,204.49
113052,42139,200,13,443.16,46.58
113053,42139,233,22,223.93,439.67
113054,42139,453,49,200.11,1218.69
113055,42140,656,44,472.95,459.13
113056,42140,703,18,287.58,221.58
113057,42140,631,39,248.49,622.17
113058,42141,699,17,343.7,370.29
113059,42142,77,18,245.12,242.55
113060,42143,17,37,322.51,686.87
113061,42143,248,42,10.48,6.79
113062,42143,469,16,58.53,132.2
113063,42143,291,7,53.7,1.51
113064,42143,344,22,75.62,123.71
113065,42144,720,6,405.82,325.64
113066,42144,111,5,64.05,29.36
113067,42144,765,6,49.14,35.7
113068,42144,284,36,298.51,62.61
113069,42145,324,44,68.49,438.56
113070,42145,738,8,249.5,118.77
113071,42145,408,18,272.27,352.61
113072,42145,139,34,63.46,298.69
113073,42146,439,43,133.13,601.48
113074,42146,384,47,279.21,1835.57
113075,42146,240,5,439.8,50.6
113076,42147,575,9,342.07,422.57
113077,42147,106,14,312.97,88.08
113078,42147,587,25,256.95,609.3
113079,42147,96,13,19.7,35.44
113080,42148,318,9,85.45,100.42
113081,42148,257,30,287.92,842.2
113082,42149,419,5,162.55,69.69
113083,42150,174,34,433.84,322.18
113084,42150,38,13,182.4,155.06
113085,42150,177,48,65.76,151.19
113086,42151,335,17,207.55,501.49
113087,42151,669,27,370.81,1027.14
113088,42151,53,34,471.63,1858.12
113089,42152,228,40,381.4,1760.29
113090,42153,799,13,97.27,43.84
113091,42154,101,19,436.0,966.73
113092,42154,670,43,288.97,1345.08
113093,42155,348,48,293.67,2023.52
113094,42155,362,32,442.8,1488.21
